CountryID,Country Name,Currency,Average Exchange Rate,Year Exchanged,Indicator Name,Amount,USD,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2003,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2004,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2004,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2004,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2004,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2004,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2004,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2005,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2005,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2005,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2005,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2005,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2005,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2006,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2006,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2006,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2006,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2006,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2006,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2007,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2007,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2007,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2007,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2007,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2007,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2008,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2008,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2008,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2008,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2008,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2008,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2009,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2009,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2009,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2009,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2009,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2009,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2010,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2010,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2010,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2010,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2010,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2010,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2011,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2011,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2011,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2011,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2011,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2011,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2012,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2012,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2012,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2012,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2012,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nigeria,Naira,,2012,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
